fish,metric,y,baseline,recovery,drug,dose
105,avg_latency_max_speed_dark_startle_rep_1,0.32662394,0,0,1,50.0
105,avg_latency_max_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
106,avg_latency_max_speed_dark_startle_rep_1,0.39994769,0,0,1,50.0
106,avg_latency_max_speed_dark_startle_rep_2,0.39328189,0,0,1,50.0
107,avg_latency_max_speed_dark_startle_rep_1,0.34662133,0,0,1,50.0
107,avg_latency_max_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
108,avg_latency_max_speed_dark_startle_rep_1,0.70657425,0,0,1,50.0
108,avg_latency_max_speed_dark_startle_rep_2,0.48660302,0,0,1,50.0
109,avg_latency_max_speed_dark_startle_rep_1,0.38661609999999996,0,0,1,50.0
109,avg_latency_max_speed_dark_startle_rep_2,0.44660825,0,0,1,50.0
110,avg_latency_max_speed_dark_startle_rep_1,0.77323219,0,0,1,50.0
110,avg_latency_max_speed_dark_startle_rep_2,0.22663702,0,0,1,50.0
111,avg_latency_max_speed_dark_startle_rep_1,0.69324266,0,0,1,50.0
111,avg_latency_max_speed_dark_startle_rep_2,0.5066004,0,0,1,50.0
112,avg_latency_max_speed_dark_startle_rep_1,0.53326358,0,0,1,50.0
112,avg_latency_max_speed_dark_startle_rep_2,0.71324004,0,0,1,50.0
113,avg_latency_max_speed_dark_startle_rep_1,0.32662394,0,0,1,50.0
113,avg_latency_max_speed_dark_startle_rep_2,0.32662394,0,0,1,50.0
114,avg_latency_max_speed_dark_startle_rep_1,0.47327143,0,0,1,50.0
114,avg_latency_max_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
115,avg_latency_max_speed_dark_startle_rep_1,0.43327666,0,0,1,50.0
115,avg_latency_max_speed_dark_startle_rep_2,0.43327666,0,0,1,50.0
116,avg_latency_max_speed_dark_startle_rep_1,0.53326358,0,0,1,50.0
116,avg_latency_max_speed_dark_startle_rep_2,0.62658471,0,0,1,50.0
117,avg_latency_max_speed_dark_startle_rep_1,0.59992153,0,0,1,50.0
117,avg_latency_max_speed_dark_startle_rep_2,0.35328712,0,0,1,50.0
118,avg_latency_max_speed_dark_startle_rep_1,0.41327928,0,0,1,50.0
118,avg_latency_max_speed_dark_startle_rep_2,0.5066004,0,0,1,50.0
119,avg_latency_max_speed_dark_startle_rep_1,0.5066004,0,0,1,50.0
119,avg_latency_max_speed_dark_startle_rep_2,0.46660563,0,0,1,50.0
120,avg_latency_max_speed_dark_startle_rep_1,0.48660302,0,0,1,50.0
120,avg_latency_max_speed_dark_startle_rep_2,0.31329235,0,0,1,50.0
101,max_speed_dark_startle_all,0.0033347000000000003,0,0,1,50.0
102,max_speed_dark_startle_all,0.01259397,0,0,1,50.0
103,max_speed_dark_startle_all,0.01587737,0,0,1,50.0
104,max_speed_dark_startle_all,0.00217526,0,0,1,50.0
105,max_speed_dark_startle_all,0.00316353,0,0,1,50.0
106,max_speed_dark_startle_all,0.02480269,0,0,1,50.0
107,max_speed_dark_startle_all,0.00205835,0,0,1,50.0
108,max_speed_dark_startle_all,0.02417139,0,0,1,50.0
109,max_speed_dark_startle_all,0.00185657,0,0,1,50.0
110,max_speed_dark_startle_all,0.00334613,0,0,1,50.0
111,max_speed_dark_startle_all,0.00273282,0,0,1,50.0
112,max_speed_dark_startle_all,0.00246519,0,0,1,50.0
113,max_speed_dark_startle_all,0.00264952,0,0,1,50.0
114,max_speed_dark_startle_all,0.00317281,0,0,1,50.0
115,max_speed_dark_startle_all,0.0027568000000000002,0,0,1,50.0
116,max_speed_dark_startle_all,0.00184769,0,0,1,50.0
117,max_speed_dark_startle_all,0.00310836,0,0,1,50.0
118,max_speed_dark_startle_all,0.00342837,0,0,1,50.0
119,max_speed_dark_startle_all,0.00535291,0,0,1,50.0
120,max_speed_dark_startle_all,0.00218703,0,0,1,50.0
101,diff_max_speed_dark_startle_all,-0.00070227,0,0,1,50.0
102,diff_max_speed_dark_startle_all,-2.71e-06,0,0,1,50.0
103,diff_max_speed_dark_startle_all,0.00035299999999999996,0,0,1,50.0
104,diff_max_speed_dark_startle_all,-0.00043948,0,0,1,50.0
105,diff_max_speed_dark_startle_all,-0.0007044,0,0,1,50.0
106,diff_max_speed_dark_startle_all,-0.01121537,0,0,1,50.0
107,diff_max_speed_dark_startle_all,-0.00062851,0,0,1,50.0
108,diff_max_speed_dark_startle_all,-0.01108094,0,0,1,50.0
109,diff_max_speed_dark_startle_all,-3.352e-05,0,0,1,50.0
110,diff_max_speed_dark_startle_all,0.00046315,0,0,1,50.0
111,diff_max_speed_dark_startle_all,9.903e-05,0,0,1,50.0
112,diff_max_speed_dark_startle_all,0.00041034,0,0,1,50.0
113,diff_max_speed_dark_startle_all,0.00013516,0,0,1,50.0
114,diff_max_speed_dark_startle_all,0.00041031,0,0,1,50.0
115,diff_max_speed_dark_startle_all,0.00093904,0,0,1,50.0
116,diff_max_speed_dark_startle_all,0.00011008,0,0,1,50.0
117,diff_max_speed_dark_startle_all,0.00039682,0,0,1,50.0
118,diff_max_speed_dark_startle_all,-0.00090945,0,0,1,50.0
119,diff_max_speed_dark_startle_all,-0.00102796,0,0,1,50.0
120,diff_max_speed_dark_startle_all,-0.00012174,0,0,1,50.0
101,avg_latency_max_speed_dark_startle_all,0.60992022,0,0,1,50.0
102,avg_latency_max_speed_dark_startle_all,0.40994638,0,0,1,50.0
103,avg_latency_max_speed_dark_startle_all,0.5165991,0,0,1,50.0
104,avg_latency_max_speed_dark_startle_all,0.49660171,0,0,1,50.0
105,avg_latency_max_speed_dark_startle_all,0.43994246,0,0,1,50.0
106,avg_latency_max_speed_dark_startle_all,0.39661479,0,0,1,50.0
107,avg_latency_max_speed_dark_startle_all,0.44994115,0,0,1,50.0
108,avg_latency_max_speed_dark_startle_all,0.59658863,0,0,1,50.0
109,avg_latency_max_speed_dark_startle_all,0.41661217,0,0,1,50.0
110,avg_latency_max_speed_dark_startle_all,0.49993461,0,0,1,50.0
111,avg_latency_max_speed_dark_startle_all,0.59992153,0,0,1,50.0
112,avg_latency_max_speed_dark_startle_all,0.62325181,0,0,1,50.0
113,avg_latency_max_speed_dark_startle_all,0.32662394,0,0,1,50.0
114,avg_latency_max_speed_dark_startle_all,0.5132662,0,0,1,50.0
115,avg_latency_max_speed_dark_startle_all,0.43327666,0,0,1,50.0
116,avg_latency_max_speed_dark_startle_all,0.57992415,0,0,1,50.0
117,avg_latency_max_speed_dark_startle_all,0.47660433,0,0,1,50.0
118,avg_latency_max_speed_dark_startle_all,0.45993984,0,0,1,50.0
119,avg_latency_max_speed_dark_startle_all,0.48660302,0,0,1,50.0
120,avg_latency_max_speed_dark_startle_all,0.39994769,0,0,1,50.0
101,mean_speed_dark_startle_rep_1,0.00117641,0,0,1,50.0
101,mean_speed_dark_startle_rep_2,0.00104237,0,0,1,50.0
102,mean_speed_dark_startle_rep_1,0.00085347,0,0,1,50.0
102,mean_speed_dark_startle_rep_2,0.00085792,0,0,1,50.0
103,mean_speed_dark_startle_rep_1,0.00068378,0,0,1,50.0
103,mean_speed_dark_startle_rep_2,0.00079009,0,0,1,50.0
104,mean_speed_dark_startle_rep_1,0.0006907,0,0,1,50.0
104,mean_speed_dark_startle_rep_2,0.00052388,0,0,1,50.0
105,mean_speed_dark_startle_rep_1,0.00073295,0,0,1,50.0
105,mean_speed_dark_startle_rep_2,0.00051807,0,0,1,50.0
106,mean_speed_dark_startle_rep_1,0.00156494,0,0,1,50.0
106,mean_speed_dark_startle_rep_2,0.00067581,0,0,1,50.0
107,mean_speed_dark_startle_rep_1,0.00057107,0,0,1,50.0
107,mean_speed_dark_startle_rep_2,0.00064166,0,0,1,50.0
108,mean_speed_dark_startle_rep_1,0.00277015,0,0,1,50.0
108,mean_speed_dark_startle_rep_2,0.00119297,0,0,1,50.0
109,mean_speed_dark_startle_rep_1,0.00070582,0,0,1,50.0
109,mean_speed_dark_startle_rep_2,0.00051779,0,0,1,50.0
110,mean_speed_dark_startle_rep_1,0.00050214,0,0,1,50.0
110,mean_speed_dark_startle_rep_2,0.00094343,0,0,1,50.0
111,mean_speed_dark_startle_rep_1,0.00068529,0,0,1,50.0
111,mean_speed_dark_startle_rep_2,0.00093086,0,0,1,50.0
112,mean_speed_dark_startle_rep_1,0.00086211,0,0,1,50.0
112,mean_speed_dark_startle_rep_2,0.00065369,0,0,1,50.0
113,mean_speed_dark_startle_rep_1,0.00078599,0,0,1,50.0
113,mean_speed_dark_startle_rep_2,0.00074533,0,0,1,50.0
114,mean_speed_dark_startle_rep_1,0.0005440999999999999,0,0,1,50.0
114,mean_speed_dark_startle_rep_2,0.00089616,0,0,1,50.0
115,mean_speed_dark_startle_rep_1,0.00080849,0,0,1,50.0
115,mean_speed_dark_startle_rep_2,0.00088835,0,0,1,50.0
116,mean_speed_dark_startle_rep_1,0.00067726,0,0,1,50.0
116,mean_speed_dark_startle_rep_2,0.0006805,0,0,1,50.0
117,mean_speed_dark_startle_rep_1,0.0006934,0,0,1,50.0
117,mean_speed_dark_startle_rep_2,0.00060989,0,0,1,50.0
118,mean_speed_dark_startle_rep_1,0.00091926,0,0,1,50.0
118,mean_speed_dark_startle_rep_2,0.00110093,0,0,1,50.0
119,mean_speed_dark_startle_rep_1,0.00120089,0,0,1,50.0
119,mean_speed_dark_startle_rep_2,0.00073855,0,0,1,50.0
120,mean_speed_dark_startle_rep_1,0.00063222,0,0,1,50.0
120,mean_speed_dark_startle_rep_2,0.00068062,0,0,1,50.0
101,diff_mean_speed_dark_startle_rep_1,-0.00018917,0,0,1,50.0
101,diff_mean_speed_dark_startle_rep_2,-0.00019724,0,0,1,50.0
102,diff_mean_speed_dark_startle_rep_1,-0.00024018,0,0,1,50.0
102,diff_mean_speed_dark_startle_rep_2,9.043e-05,0,0,1,50.0
103,diff_mean_speed_dark_startle_rep_1,0.00018823,0,0,1,50.0
103,diff_mean_speed_dark_startle_rep_2,-5.077e-05,0,0,1,50.0
104,diff_mean_speed_dark_startle_rep_1,-0.0001518,0,0,1,50.0
104,diff_mean_speed_dark_startle_rep_2,7.818e-05,0,0,1,50.0
105,diff_mean_speed_dark_startle_rep_1,0.00032236,0,0,1,50.0
105,diff_mean_speed_dark_startle_rep_2,-1.789e-05,0,0,1,50.0
106,diff_mean_speed_dark_startle_rep_1,-0.00280502,0,0,1,50.0
106,diff_mean_speed_dark_startle_rep_2,-0.00015644,0,0,1,50.0
107,diff_mean_speed_dark_startle_rep_1,-0.00012193,0,0,1,50.0
107,diff_mean_speed_dark_startle_rep_2,-0.00025433,0,0,1,50.0
108,diff_mean_speed_dark_startle_rep_1,-0.00268031,0,0,1,50.0
108,diff_mean_speed_dark_startle_rep_2,-0.00045758,0,0,1,50.0
109,diff_mean_speed_dark_startle_rep_1,-2.143e-05,0,0,1,50.0
109,diff_mean_speed_dark_startle_rep_2,3.591e-05,0,0,1,50.0
110,diff_mean_speed_dark_startle_rep_1,-6.71e-06,0,0,1,50.0
110,diff_mean_speed_dark_startle_rep_2,0.00046965,0,0,1,50.0
111,diff_mean_speed_dark_startle_rep_1,-5.920000000000001e-05,0,0,1,50.0
111,diff_mean_speed_dark_startle_rep_2,0.00019071,0,0,1,50.0
112,diff_mean_speed_dark_startle_rep_1,-0.00022191,0,0,1,50.0
112,diff_mean_speed_dark_startle_rep_2,7.318e-05,0,0,1,50.0
113,diff_mean_speed_dark_startle_rep_1,-2.445e-05,0,0,1,50.0
113,diff_mean_speed_dark_startle_rep_2,-7.752e-05,0,0,1,50.0
114,diff_mean_speed_dark_startle_rep_1,6.281e-05,0,0,1,50.0
114,diff_mean_speed_dark_startle_rep_2,7.902e-05,0,0,1,50.0
115,diff_mean_speed_dark_startle_rep_1,0.00043264,0,0,1,50.0
115,diff_mean_speed_dark_startle_rep_2,0.00074428,0,0,1,50.0
116,diff_mean_speed_dark_startle_rep_1,0.0001236,0,0,1,50.0
116,diff_mean_speed_dark_startle_rep_2,-0.00021311,0,0,1,50.0
117,diff_mean_speed_dark_startle_rep_1,-7.172e-05,0,0,1,50.0
117,diff_mean_speed_dark_startle_rep_2,0.00032362,0,0,1,50.0
118,diff_mean_speed_dark_startle_rep_1,-0.00019454,0,0,1,50.0
118,diff_mean_speed_dark_startle_rep_2,-6.854e-05,0,0,1,50.0
119,diff_mean_speed_dark_startle_rep_1,-0.00082121,0,0,1,50.0
119,diff_mean_speed_dark_startle_rep_2,4.07e-06,0,0,1,50.0
120,diff_mean_speed_dark_startle_rep_1,5.429e-05,0,0,1,50.0
120,diff_mean_speed_dark_startle_rep_2,-9.668e-05,0,0,1,50.0
101,avg_latency_mean_speed_dark_startle_rep_1,0.60658733,0,0,1,50.0
101,avg_latency_mean_speed_dark_startle_rep_2,0.61325312,0,0,1,50.0
102,avg_latency_mean_speed_dark_startle_rep_1,0.49993461,0,0,1,50.0
102,avg_latency_mean_speed_dark_startle_rep_2,0.31995815,0,0,1,50.0
103,avg_latency_mean_speed_dark_startle_rep_1,0.47993722,0,0,1,50.0
103,avg_latency_mean_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
104,avg_latency_mean_speed_dark_startle_rep_1,0.57992415,0,0,1,50.0
104,avg_latency_mean_speed_dark_startle_rep_2,0.41327928,0,0,1,50.0
105,avg_latency_mean_speed_dark_startle_rep_1,0.32662394,0,0,1,50.0
105,avg_latency_mean_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
106,avg_latency_mean_speed_dark_startle_rep_1,0.39994769,0,0,1,50.0
106,avg_latency_mean_speed_dark_startle_rep_2,0.39328189,0,0,1,50.0
107,avg_latency_mean_speed_dark_startle_rep_1,0.34662133,0,0,1,50.0
107,avg_latency_mean_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
108,avg_latency_mean_speed_dark_startle_rep_1,0.70657425,0,0,1,50.0
108,avg_latency_mean_speed_dark_startle_rep_2,0.48660302,0,0,1,50.0
109,avg_latency_mean_speed_dark_startle_rep_1,0.38661609999999996,0,0,1,50.0
109,avg_latency_mean_speed_dark_startle_rep_2,0.44660825,0,0,1,50.0
110,avg_latency_mean_speed_dark_startle_rep_1,0.77323219,0,0,1,50.0
110,avg_latency_mean_speed_dark_startle_rep_2,0.22663702,0,0,1,50.0
111,avg_latency_mean_speed_dark_startle_rep_1,0.69324266,0,0,1,50.0
111,avg_latency_mean_speed_dark_startle_rep_2,0.5066004,0,0,1,50.0
112,avg_latency_mean_speed_dark_startle_rep_1,0.53326358,0,0,1,50.0
112,avg_latency_mean_speed_dark_startle_rep_2,0.71324004,0,0,1,50.0
113,avg_latency_mean_speed_dark_startle_rep_1,0.32662394,0,0,1,50.0
113,avg_latency_mean_speed_dark_startle_rep_2,0.32662394,0,0,1,50.0
114,avg_latency_mean_speed_dark_startle_rep_1,0.47327143,0,0,1,50.0
114,avg_latency_mean_speed_dark_startle_rep_2,0.55326097,0,0,1,50.0
115,avg_latency_mean_speed_dark_startle_rep_1,0.43327666,0,0,1,50.0
115,avg_latency_mean_speed_dark_startle_rep_2,0.43327666,0,0,1,50.0
116,avg_latency_mean_speed_dark_startle_rep_1,0.53326358,0,0,1,50.0
116,avg_latency_mean_speed_dark_startle_rep_2,0.62658471,0,0,1,50.0
117,avg_latency_mean_speed_dark_startle_rep_1,0.59992153,0,0,1,50.0
117,avg_latency_mean_speed_dark_startle_rep_2,0.35328712,0,0,1,50.0
118,avg_latency_mean_speed_dark_startle_rep_1,0.41327928,0,0,1,50.0
118,avg_latency_mean_speed_dark_startle_rep_2,0.5066004,0,0,1,50.0
119,avg_latency_mean_speed_dark_startle_rep_1,0.5066004,0,0,1,50.0
119,avg_latency_mean_speed_dark_startle_rep_2,0.46660563,0,0,1,50.0
120,avg_latency_mean_speed_dark_startle_rep_1,0.48660302,0,0,1,50.0
120,avg_latency_mean_speed_dark_startle_rep_2,0.31329235,0,0,1,50.0
101,mean_speed_dark_startle_all,0.00110939,0,0,1,50.0
102,mean_speed_dark_startle_all,0.00085569,0,0,1,50.0
103,mean_speed_dark_startle_all,0.00073693,0,0,1,50.0
104,mean_speed_dark_startle_all,0.00060729,0,0,1,50.0
105,mean_speed_dark_startle_all,0.00062551,0,0,1,50.0
106,mean_speed_dark_startle_all,0.00112038,0,0,1,50.0
107,mean_speed_dark_startle_all,0.00060636,0,0,1,50.0
108,mean_speed_dark_startle_all,0.00198156,0,0,1,50.0
109,mean_speed_dark_startle_all,0.0006117999999999999,0,0,1,50.0
110,mean_speed_dark_startle_all,0.00072278,0,0,1,50.0
111,mean_speed_dark_startle_all,0.00080807,0,0,1,50.0
112,mean_speed_dark_startle_all,0.0007578999999999999,0,0,1,50.0
113,mean_speed_dark_startle_all,0.00076566,0,0,1,50.0
114,mean_speed_dark_startle_all,0.00072013,0,0,1,50.0
115,mean_speed_dark_startle_all,0.00084842,0,0,1,50.0
116,mean_speed_dark_startle_all,0.00067888,0,0,1,50.0
117,mean_speed_dark_startle_all,0.00065164,0,0,1,50.0
118,mean_speed_dark_startle_all,0.00101009,0,0,1,50.0
119,mean_speed_dark_startle_all,0.00096972,0,0,1,50.0
120,mean_speed_dark_startle_all,0.00065642,0,0,1,50.0
101,diff_mean_speed_dark_startle_all,-0.00019321,0,0,1,50.0
102,diff_mean_speed_dark_startle_all,-7.487e-05,0,0,1,50.0
103,diff_mean_speed_dark_startle_all,6.873e-05,0,0,1,50.0
104,diff_mean_speed_dark_startle_all,-3.681e-05,0,0,1,50.0
105,diff_mean_speed_dark_startle_all,0.00015224,0,0,1,50.0
106,diff_mean_speed_dark_startle_all,-0.00148073,0,0,1,50.0
107,diff_mean_speed_dark_startle_all,-0.00018813,0,0,1,50.0
108,diff_mean_speed_dark_startle_all,-0.00156894,0,0,1,50.0
109,diff_mean_speed_dark_startle_all,7.24e-06,0,0,1,50.0
110,diff_mean_speed_dark_startle_all,0.00023147,0,0,1,50.0
111,diff_mean_speed_dark_startle_all,6.575e-05,0,0,1,50.0
112,diff_mean_speed_dark_startle_all,-7.436e-05,0,0,1,50.0
113,diff_mean_speed_dark_startle_all,-5.098e-05,0,0,1,50.0
114,diff_mean_speed_dark_startle_all,7.091e-05,0,0,1,50.0
115,diff_mean_speed_dark_startle_all,0.00058846,0,0,1,50.0
116,diff_mean_speed_dark_startle_all,-4.476e-05,0,0,1,50.0
117,diff_mean_speed_dark_startle_all,0.00012595,0,0,1,50.0
118,diff_mean_speed_dark_startle_all,-0.00013154,0,0,1,50.0
119,diff_mean_speed_dark_startle_all,-0.00040857,0,0,1,50.0
120,diff_mean_speed_dark_startle_all,-2.12e-05,0,0,1,50.0
101,avg_latency_mean_speed_dark_startle_all,0.60992022,0,0,1,50.0
102,avg_latency_mean_speed_dark_startle_all,0.40994638,0,0,1,50.0
103,avg_latency_mean_speed_dark_startle_all,0.5165991,0,0,1,50.0
104,avg_latency_mean_speed_dark_startle_all,0.49660171,0,0,1,50.0
105,avg_latency_mean_speed_dark_startle_all,0.43994246,0,0,1,50.0
106,avg_latency_mean_speed_dark_startle_all,0.39661479,0,0,1,50.0
107,avg_latency_mean_speed_dark_startle_all,0.44994115,0,0,1,50.0
108,avg_latency_mean_speed_dark_startle_all,0.59658863,0,0,1,50.0
109,avg_latency_mean_speed_dark_startle_all,0.41661217,0,0,1,50.0
110,avg_latency_mean_speed_dark_startle_all,0.49993461,0,0,1,50.0
111,avg_latency_mean_speed_dark_startle_all,0.59992153,0,0,1,50.0
112,avg_latency_mean_speed_dark_startle_all,0.62325181,0,0,1,50.0
113,avg_latency_mean_speed_dark_startle_all,0.32662394,0,0,1,50.0
114,avg_latency_mean_speed_dark_startle_all,0.5132662,0,0,1,50.0
115,avg_latency_mean_speed_dark_startle_all,0.43327666,0,0,1,50.0
116,avg_latency_mean_speed_dark_startle_all,0.57992415,0,0,1,50.0
117,avg_latency_mean_speed_dark_startle_all,0.47660433,0,0,1,50.0
118,avg_latency_mean_speed_dark_startle_all,0.45993984,0,0,1,50.0
119,avg_latency_mean_speed_dark_startle_all,0.48660302,0,0,1,50.0
120,avg_latency_mean_speed_dark_startle_all,0.39994769,0,0,1,50.0
101,max_speed_vibration_startle_rep_1,0.00436222,0,0,1,50.0
101,max_speed_vibration_startle_rep_2,0.00272009,0,0,1,50.0
102,max_speed_vibration_startle_rep_1,0.00242777,0,0,1,50.0
102,max_speed_vibration_startle_rep_2,0.01503473,0,0,1,50.0
103,max_speed_vibration_startle_rep_1,0.02680852,0,0,1,50.0
103,max_speed_vibration_startle_rep_2,0.02670801,0,0,1,50.0
104,max_speed_vibration_startle_rep_1,0.00259938,0,0,1,50.0
104,max_speed_vibration_startle_rep_2,0.00320577,0,0,1,50.0
105,max_speed_vibration_startle_rep_1,0.00292738,0,0,1,50.0
105,max_speed_vibration_startle_rep_2,0.00222902,0,0,1,50.0
106,max_speed_vibration_startle_rep_1,0.00183593,0,0,1,50.0
106,max_speed_vibration_startle_rep_2,0.00290716,0,0,1,50.0
107,max_speed_vibration_startle_rep_1,0.01535764,0,0,1,50.0
107,max_speed_vibration_startle_rep_2,0.00707936,0,0,1,50.0
108,max_speed_vibration_startle_rep_1,0.00246231,0,0,1,50.0
108,max_speed_vibration_startle_rep_2,0.00226205,0,0,1,50.0
109,max_speed_vibration_startle_rep_1,0.00865724,0,0,1,50.0
109,max_speed_vibration_startle_rep_2,0.00302726,0,0,1,50.0
110,max_speed_vibration_startle_rep_1,0.00697565,0,0,1,50.0
110,max_speed_vibration_startle_rep_2,0.00403932,0,0,1,50.0
111,max_speed_vibration_startle_rep_1,0.00488714,0,0,1,50.0
111,max_speed_vibration_startle_rep_2,0.00302769,0,0,1,50.0
112,max_speed_vibration_startle_rep_1,0.00670204,0,0,1,50.0
112,max_speed_vibration_startle_rep_2,0.01029195,0,0,1,50.0
113,max_speed_vibration_startle_rep_1,0.00228904,0,0,1,50.0
113,max_speed_vibration_startle_rep_2,0.00458802,0,0,1,50.0
114,max_speed_vibration_startle_rep_1,0.00317651,0,0,1,50.0
114,max_speed_vibration_startle_rep_2,0.00232458,0,0,1,50.0
115,max_speed_vibration_startle_rep_1,0.00711249,0,0,1,50.0
115,max_speed_vibration_startle_rep_2,0.01023077,0,0,1,50.0
116,max_speed_vibration_startle_rep_1,0.00181581,0,0,1,50.0
116,max_speed_vibration_startle_rep_2,0.00164009,0,0,1,50.0
117,max_speed_vibration_startle_rep_1,0.00236758,0,0,1,50.0
117,max_speed_vibration_startle_rep_2,0.03822917,0,0,1,50.0
118,max_speed_vibration_startle_rep_1,0.01463786,0,0,1,50.0
118,max_speed_vibration_startle_rep_2,0.00389198,0,0,1,50.0
119,max_speed_vibration_startle_rep_1,0.01532556,0,0,1,50.0
119,max_speed_vibration_startle_rep_2,0.00739969,0,0,1,50.0
120,max_speed_vibration_startle_rep_1,0.0019016999999999999,0,0,1,50.0
120,max_speed_vibration_startle_rep_2,0.00164006,0,0,1,50.0
101,diff_max_speed_vibration_startle_rep_1,0.00215871,0,0,1,50.0
101,diff_max_speed_vibration_startle_rep_2,0.00070054,0,0,1,50.0
102,diff_max_speed_vibration_startle_rep_1,-4.811e-05,0,0,1,50.0
102,diff_max_speed_vibration_startle_rep_2,0.01334489,0,0,1,50.0
103,diff_max_speed_vibration_startle_rep_1,0.01699735,0,0,1,50.0
103,diff_max_speed_vibration_startle_rep_2,0.01115384,0,0,1,50.0
104,diff_max_speed_vibration_startle_rep_1,0.00096592,0,0,1,50.0
104,diff_max_speed_vibration_startle_rep_2,-0.00025548,0,0,1,50.0
105,diff_max_speed_vibration_startle_rep_1,0.0005511,0,0,1,50.0
105,diff_max_speed_vibration_startle_rep_2,-0.00038567,0,0,1,50.0
106,diff_max_speed_vibration_startle_rep_1,0.00036984,0,0,1,50.0
106,diff_max_speed_vibration_startle_rep_2,0.0003633,0,0,1,50.0
107,diff_max_speed_vibration_startle_rep_1,0.01344311,0,0,1,50.0
107,diff_max_speed_vibration_startle_rep_2,-0.0006959,0,0,1,50.0
108,diff_max_speed_vibration_startle_rep_1,-0.00012916,0,0,1,50.0
108,diff_max_speed_vibration_startle_rep_2,-9.69e-06,0,0,1,50.0
109,diff_max_speed_vibration_startle_rep_1,-0.00486626,0,0,1,50.0
109,diff_max_speed_vibration_startle_rep_2,0.00128435,0,0,1,50.0
110,diff_max_speed_vibration_startle_rep_1,-0.00078893,0,0,1,50.0
110,diff_max_speed_vibration_startle_rep_2,-0.00032229,0,0,1,50.0
111,diff_max_speed_vibration_startle_rep_1,-0.00207144,0,0,1,50.0
111,diff_max_speed_vibration_startle_rep_2,-0.00183867,0,0,1,50.0
112,diff_max_speed_vibration_startle_rep_1,-0.00446788,0,0,1,50.0
112,diff_max_speed_vibration_startle_rep_2,0.00952975,0,0,1,50.0
113,diff_max_speed_vibration_startle_rep_1,0.00017159,0,0,1,50.0
113,diff_max_speed_vibration_startle_rep_2,-0.00294168,0,0,1,50.0
114,diff_max_speed_vibration_startle_rep_1,-0.00059893,0,0,1,50.0
114,diff_max_speed_vibration_startle_rep_2,-0.00038394,0,0,1,50.0
115,diff_max_speed_vibration_startle_rep_1,-0.0055175,0,0,1,50.0
115,diff_max_speed_vibration_startle_rep_2,-0.00048212,0,0,1,50.0
116,diff_max_speed_vibration_startle_rep_1,0.00023475,0,0,1,50.0
116,diff_max_speed_vibration_startle_rep_2,-1.995e-05,0,0,1,50.0
117,diff_max_speed_vibration_startle_rep_1,0.00063631,0,0,1,50.0
117,diff_max_speed_vibration_startle_rep_2,-0.00677777,0,0,1,50.0
118,diff_max_speed_vibration_startle_rep_1,0.01301594,0,0,1,50.0
118,diff_max_speed_vibration_startle_rep_2,0.0015284,0,0,1,50.0
119,diff_max_speed_vibration_startle_rep_1,0.00764652,0,0,1,50.0
119,diff_max_speed_vibration_startle_rep_2,0.00165947,0,0,1,50.0
120,diff_max_speed_vibration_startle_rep_1,0.00067425,0,0,1,50.0
120,diff_max_speed_vibration_startle_rep_2,0.00059622,0,0,1,50.0
101,avg_latency_max_speed_vibration_startle_rep_1,0.6332505,0,0,1,50.0
101,avg_latency_max_speed_vibration_startle_rep_2,0.74656902,0,0,1,50.0
102,avg_latency_max_speed_vibration_startle_rep_1,0.49326881,0,0,1,50.0
102,avg_latency_max_speed_vibration_startle_rep_2,0.72657163,0,0,1,50.0
103,avg_latency_max_speed_vibration_startle_rep_1,0.52659779,0,0,1,50.0
103,avg_latency_max_speed_vibration_startle_rep_2,0.68657686,0,0,1,50.0
104,avg_latency_max_speed_vibration_startle_rep_1,0.54659517,0,0,1,50.0
104,avg_latency_max_speed_vibration_startle_rep_2,0.65991368,0,0,1,50.0
105,avg_latency_max_speed_vibration_startle_rep_1,0.41327928,0,0,1,50.0
105,avg_latency_max_speed_vibration_startle_rep_2,0.41327928,0,0,1,50.0
106,avg_latency_max_speed_vibration_startle_rep_1,0.64658209,0,0,1,50.0
106,avg_latency_max_speed_vibration_startle_rep_2,0.43327666,0,0,1,50.0
107,avg_latency_max_speed_vibration_startle_rep_1,0.43327666,0,0,1,50.0
107,avg_latency_max_speed_vibration_startle_rep_2,0.57992415,0,0,1,50.0
108,avg_latency_max_speed_vibration_startle_rep_1,0.51993199,0,0,1,50.0
108,avg_latency_max_speed_vibration_startle_rep_2,0.67991107,0,0,1,50.0
109,avg_latency_max_speed_vibration_startle_rep_1,0.46660563,0,0,1,50.0
109,avg_latency_max_speed_vibration_startle_rep_2,0.42661087,0,0,1,50.0
110,avg_latency_max_speed_vibration_startle_rep_1,0.49326881,0,0,1,50.0
110,avg_latency_max_speed_vibration_startle_rep_2,0.49326881,0,0,1,50.0
111,avg_latency_max_speed_vibration_startle_rep_1,0.35995292,0,0,1,50.0
111,avg_latency_max_speed_vibration_startle_rep_2,0.46660563,0,0,1,50.0
