fish,metric,y,dose,condition
27,avg_latency_max_speed_vibration_startle_rep_2,0.56659256,0.05,baseline
28,avg_latency_max_speed_vibration_startle_rep_1,0.35995292,0.05,baseline
28,avg_latency_max_speed_vibration_startle_rep_2,0.62658471,0.05,baseline
29,avg_latency_max_speed_vibration_startle_rep_1,0.43994246,0.05,baseline
29,avg_latency_max_speed_vibration_startle_rep_2,0.79322958,0.05,baseline
30,avg_latency_max_speed_vibration_startle_rep_1,0.57992415,0.05,baseline
30,avg_latency_max_speed_vibration_startle_rep_2,0.6332505,0.05,baseline
31,avg_latency_max_speed_vibration_startle_rep_1,0.34662133,0.05,baseline
31,avg_latency_max_speed_vibration_startle_rep_2,0.57325835,0.05,baseline
32,avg_latency_max_speed_vibration_startle_rep_1,0.47993722,0.05,baseline
32,avg_latency_max_speed_vibration_startle_rep_2,0.57325835,0.05,baseline
33,avg_latency_max_speed_vibration_startle_rep_1,0.43994246,0.05,baseline
33,avg_latency_max_speed_vibration_startle_rep_2,0.77323219,0.05,baseline
34,avg_latency_max_speed_vibration_startle_rep_1,0.29996076,0.05,baseline
34,avg_latency_max_speed_vibration_startle_rep_2,0.55326097,0.05,baseline
35,avg_latency_max_speed_vibration_startle_rep_1,0.71324004,0.05,baseline
35,avg_latency_max_speed_vibration_startle_rep_2,0.32662394,0.05,baseline
36,avg_latency_max_speed_vibration_startle_rep_1,0.67324527,0.05,baseline
36,avg_latency_max_speed_vibration_startle_rep_2,0.43327666,0.05,baseline
37,avg_latency_max_speed_vibration_startle_rep_1,0.48660302,0.05,baseline
37,avg_latency_max_speed_vibration_startle_rep_2,0.69990845,0.05,baseline
38,avg_latency_max_speed_vibration_startle_rep_1,0.46660563,0.05,baseline
38,avg_latency_max_speed_vibration_startle_rep_2,0.43327666,0.05,baseline
39,avg_latency_max_speed_vibration_startle_rep_1,0.55326097,0.05,baseline
39,avg_latency_max_speed_vibration_startle_rep_2,0.6332505,0.05,baseline
40,avg_latency_max_speed_vibration_startle_rep_1,0.36661871,0.05,baseline
40,avg_latency_max_speed_vibration_startle_rep_2,0.64658209,0.05,baseline
21,max_speed_vibration_startle_all,0.08692192,0.05,baseline
22,max_speed_vibration_startle_all,0.0355104,0.05,baseline
23,max_speed_vibration_startle_all,0.02664521,0.05,baseline
24,max_speed_vibration_startle_all,0.09797444,0.05,baseline
25,max_speed_vibration_startle_all,0.00211535,0.05,baseline
26,max_speed_vibration_startle_all,0.00239555,0.05,baseline
27,max_speed_vibration_startle_all,0.01336555,0.05,baseline
28,max_speed_vibration_startle_all,0.00284551,0.05,baseline
29,max_speed_vibration_startle_all,0.03676678,0.05,baseline
30,max_speed_vibration_startle_all,0.04395792,0.05,baseline
31,max_speed_vibration_startle_all,0.00203176,0.05,baseline
32,max_speed_vibration_startle_all,0.06537815,0.05,baseline
33,max_speed_vibration_startle_all,0.00990907,0.05,baseline
34,max_speed_vibration_startle_all,0.00278771,0.05,baseline
35,max_speed_vibration_startle_all,0.06128792,0.05,baseline
36,max_speed_vibration_startle_all,0.02206071,0.05,baseline
37,max_speed_vibration_startle_all,0.02345321,0.05,baseline
38,max_speed_vibration_startle_all,0.05579527,0.05,baseline
39,max_speed_vibration_startle_all,0.06991091,0.05,baseline
40,max_speed_vibration_startle_all,0.13370579,0.05,baseline
21,diff_max_speed_vibration_startle_all,0.04768784,0.05,baseline
22,diff_max_speed_vibration_startle_all,0.01684552,0.05,baseline
23,diff_max_speed_vibration_startle_all,0.01244019,0.05,baseline
24,diff_max_speed_vibration_startle_all,0.05502916,0.05,baseline
25,diff_max_speed_vibration_startle_all,-0.00023919,0.05,baseline
26,diff_max_speed_vibration_startle_all,6.815e-05,0.05,baseline
27,diff_max_speed_vibration_startle_all,8.63e-05,0.05,baseline
28,diff_max_speed_vibration_startle_all,-7.742e-05,0.05,baseline
29,diff_max_speed_vibration_startle_all,0.00024453,0.05,baseline
30,diff_max_speed_vibration_startle_all,0.02585015,0.05,baseline
31,diff_max_speed_vibration_startle_all,0.00047999,0.05,baseline
32,diff_max_speed_vibration_startle_all,0.03225285,0.05,baseline
33,diff_max_speed_vibration_startle_all,-8.6e-07,0.05,baseline
34,diff_max_speed_vibration_startle_all,-0.00059743,0.05,baseline
35,diff_max_speed_vibration_startle_all,0.02945314,0.05,baseline
36,diff_max_speed_vibration_startle_all,0.01080049,0.05,baseline
37,diff_max_speed_vibration_startle_all,0.01320423,0.05,baseline
38,diff_max_speed_vibration_startle_all,-0.00341946,0.05,baseline
39,diff_max_speed_vibration_startle_all,0.0233066,0.05,baseline
40,diff_max_speed_vibration_startle_all,0.06616159,0.05,baseline
21,avg_latency_max_speed_vibration_startle_all,0.74656902,0.05,baseline
22,avg_latency_max_speed_vibration_startle_all,0.60325443,0.05,baseline
23,avg_latency_max_speed_vibration_startle_all,0.60658733,0.05,baseline
24,avg_latency_max_speed_vibration_startle_all,0.6365834,0.05,baseline
25,avg_latency_max_speed_vibration_startle_all,0.40328058,0.05,baseline
26,avg_latency_max_speed_vibration_startle_all,0.5165991,0.05,baseline
27,avg_latency_max_speed_vibration_startle_all,0.53326358,0.05,baseline
28,avg_latency_max_speed_vibration_startle_all,0.49326881,0.05,baseline
29,avg_latency_max_speed_vibration_startle_all,0.61658602,0.05,baseline
30,avg_latency_max_speed_vibration_startle_all,0.60658733,0.05,baseline
31,avg_latency_max_speed_vibration_startle_all,0.45993984,0.05,baseline
32,avg_latency_max_speed_vibration_startle_all,0.52659779,0.05,baseline
33,avg_latency_max_speed_vibration_startle_all,0.60658733,0.05,baseline
34,avg_latency_max_speed_vibration_startle_all,0.42661087,0.05,baseline
35,avg_latency_max_speed_vibration_startle_all,0.51993199,0.05,baseline
36,avg_latency_max_speed_vibration_startle_all,0.55326097,0.05,baseline
37,avg_latency_max_speed_vibration_startle_all,0.59325574,0.05,baseline
38,avg_latency_max_speed_vibration_startle_all,0.44994115,0.05,baseline
39,avg_latency_max_speed_vibration_startle_all,0.59325574,0.05,baseline
40,avg_latency_max_speed_vibration_startle_all,0.5066004,0.05,baseline
21,mean_speed_vibration_startle_rep_1,0.00662941,0.05,baseline
21,mean_speed_vibration_startle_rep_2,0.00196779,0.05,baseline
22,mean_speed_vibration_startle_rep_1,0.00109427,0.05,baseline
22,mean_speed_vibration_startle_rep_2,0.0028697,0.05,baseline
23,mean_speed_vibration_startle_rep_1,0.00213147,0.05,baseline
23,mean_speed_vibration_startle_rep_2,0.00082481,0.05,baseline
24,mean_speed_vibration_startle_rep_1,0.00819442,0.05,baseline
24,mean_speed_vibration_startle_rep_2,0.00134649,0.05,baseline
25,mean_speed_vibration_startle_rep_1,0.00067945,0.05,baseline
25,mean_speed_vibration_startle_rep_2,0.00062378,0.05,baseline
26,mean_speed_vibration_startle_rep_1,0.00064852,0.05,baseline
26,mean_speed_vibration_startle_rep_2,0.00073905,0.05,baseline
27,mean_speed_vibration_startle_rep_1,0.00090835,0.05,baseline
27,mean_speed_vibration_startle_rep_2,0.00071933,0.05,baseline
28,mean_speed_vibration_startle_rep_1,0.00071134,0.05,baseline
28,mean_speed_vibration_startle_rep_2,0.00072477,0.05,baseline
29,mean_speed_vibration_startle_rep_1,0.00087367,0.05,baseline
29,mean_speed_vibration_startle_rep_2,0.00150095,0.05,baseline
30,mean_speed_vibration_startle_rep_1,0.00605627,0.05,baseline
30,mean_speed_vibration_startle_rep_2,0.00350481,0.05,baseline
31,mean_speed_vibration_startle_rep_1,0.00069858,0.05,baseline
31,mean_speed_vibration_startle_rep_2,0.00059424,0.05,baseline
32,mean_speed_vibration_startle_rep_1,0.00068091,0.05,baseline
32,mean_speed_vibration_startle_rep_2,0.00140259,0.05,baseline
33,mean_speed_vibration_startle_rep_1,0.00062532,0.05,baseline
33,mean_speed_vibration_startle_rep_2,0.00098028,0.05,baseline
34,mean_speed_vibration_startle_rep_1,0.00078373,0.05,baseline
34,mean_speed_vibration_startle_rep_2,0.00086339,0.05,baseline
35,mean_speed_vibration_startle_rep_1,0.00152494,0.05,baseline
35,mean_speed_vibration_startle_rep_2,0.00076902,0.05,baseline
36,mean_speed_vibration_startle_rep_1,0.000831,0.05,baseline
36,mean_speed_vibration_startle_rep_2,0.00150224,0.05,baseline
37,mean_speed_vibration_startle_rep_1,0.00130248,0.05,baseline
37,mean_speed_vibration_startle_rep_2,0.00250513,0.05,baseline
38,mean_speed_vibration_startle_rep_1,0.00276925,0.05,baseline
38,mean_speed_vibration_startle_rep_2,0.00412214,0.05,baseline
39,mean_speed_vibration_startle_rep_1,0.00411592,0.05,baseline
39,mean_speed_vibration_startle_rep_2,0.0026073,0.05,baseline
40,mean_speed_vibration_startle_rep_1,0.00063751,0.05,baseline
40,mean_speed_vibration_startle_rep_2,0.00552407,0.05,baseline
21,diff_mean_speed_vibration_startle_rep_1,0.02350297,0.05,baseline
21,diff_mean_speed_vibration_startle_rep_2,0.00488308,0.05,baseline
22,diff_mean_speed_vibration_startle_rep_1,0.00079563,0.05,baseline
22,diff_mean_speed_vibration_startle_rep_2,0.00343114,0.05,baseline
23,diff_mean_speed_vibration_startle_rep_1,0.00231225,0.05,baseline
23,diff_mean_speed_vibration_startle_rep_2,3.093e-05,0.05,baseline
24,diff_mean_speed_vibration_startle_rep_1,0.01221838,0.05,baseline
24,diff_mean_speed_vibration_startle_rep_2,0.00341334,0.05,baseline
25,diff_mean_speed_vibration_startle_rep_1,-0.00017647,0.05,baseline
25,diff_mean_speed_vibration_startle_rep_2,-9.502e-05,0.05,baseline
26,diff_mean_speed_vibration_startle_rep_1,-6.977e-05,0.05,baseline
26,diff_mean_speed_vibration_startle_rep_2,-0.00012208,0.05,baseline
27,diff_mean_speed_vibration_startle_rep_1,0.00019486,0.05,baseline
27,diff_mean_speed_vibration_startle_rep_2,6.925e-05,0.05,baseline
28,diff_mean_speed_vibration_startle_rep_1,0.00013053,0.05,baseline
28,diff_mean_speed_vibration_startle_rep_2,-0.00010618,0.05,baseline
29,diff_mean_speed_vibration_startle_rep_1,0.00028508,0.05,baseline
29,diff_mean_speed_vibration_startle_rep_2,0.00026945,0.05,baseline
30,diff_mean_speed_vibration_startle_rep_1,0.00879474,0.05,baseline
30,diff_mean_speed_vibration_startle_rep_2,0.00581056,0.05,baseline
31,diff_mean_speed_vibration_startle_rep_1,9.709e-05,0.05,baseline
31,diff_mean_speed_vibration_startle_rep_2,-6.212e-05,0.05,baseline
32,diff_mean_speed_vibration_startle_rep_1,0.0001245,0.05,baseline
32,diff_mean_speed_vibration_startle_rep_2,0.00404471,0.05,baseline
33,diff_mean_speed_vibration_startle_rep_1,-0.00012438,0.05,baseline
33,diff_mean_speed_vibration_startle_rep_2,-0.00015506,0.05,baseline
34,diff_mean_speed_vibration_startle_rep_1,-3.648e-05,0.05,baseline
34,diff_mean_speed_vibration_startle_rep_2,-0.00028066,0.05,baseline
35,diff_mean_speed_vibration_startle_rep_1,0.00274737,0.05,baseline
35,diff_mean_speed_vibration_startle_rep_2,9.967e-05,0.05,baseline
36,diff_mean_speed_vibration_startle_rep_1,0.00020374,0.05,baseline
36,diff_mean_speed_vibration_startle_rep_2,0.00247773,0.05,baseline
37,diff_mean_speed_vibration_startle_rep_1,0.00198655,0.05,baseline
37,diff_mean_speed_vibration_startle_rep_2,0.00345324,0.05,baseline
38,diff_mean_speed_vibration_startle_rep_1,-0.00230096,0.05,baseline
38,diff_mean_speed_vibration_startle_rep_2,0.00080077,0.05,baseline
39,diff_mean_speed_vibration_startle_rep_1,0.00898754,0.05,baseline
39,diff_mean_speed_vibration_startle_rep_2,-0.00178516,0.05,baseline
40,diff_mean_speed_vibration_startle_rep_1,0.00017796,0.05,baseline
40,diff_mean_speed_vibration_startle_rep_2,0.0148127,0.05,baseline
21,avg_latency_mean_speed_vibration_startle_rep_1,0.6399163,0.05,baseline
21,avg_latency_mean_speed_vibration_startle_rep_2,0.85322173,0.05,baseline
22,avg_latency_mean_speed_vibration_startle_rep_1,0.53326358,0.05,baseline
22,avg_latency_mean_speed_vibration_startle_rep_2,0.67324527,0.05,baseline
23,avg_latency_mean_speed_vibration_startle_rep_1,0.52659779,0.05,baseline
23,avg_latency_mean_speed_vibration_startle_rep_2,0.68657686,0.05,baseline
24,avg_latency_mean_speed_vibration_startle_rep_1,0.62658471,0.05,baseline
24,avg_latency_mean_speed_vibration_startle_rep_2,0.64658209,0.05,baseline
25,avg_latency_mean_speed_vibration_startle_rep_1,0.52659779,0.05,baseline
25,avg_latency_mean_speed_vibration_startle_rep_2,0.27996338,0.05,baseline
26,avg_latency_mean_speed_vibration_startle_rep_1,0.53326358,0.05,baseline
26,avg_latency_mean_speed_vibration_startle_rep_2,0.49993461,0.05,baseline
27,avg_latency_mean_speed_vibration_startle_rep_1,0.49993461,0.05,baseline
27,avg_latency_mean_speed_vibration_startle_rep_2,0.56659256,0.05,baseline
28,avg_latency_mean_speed_vibration_startle_rep_1,0.35995292,0.05,baseline
28,avg_latency_mean_speed_vibration_startle_rep_2,0.62658471,0.05,baseline
29,avg_latency_mean_speed_vibration_startle_rep_1,0.43994246,0.05,baseline
29,avg_latency_mean_speed_vibration_startle_rep_2,0.79322958,0.05,baseline
30,avg_latency_mean_speed_vibration_startle_rep_1,0.57992415,0.05,baseline
30,avg_latency_mean_speed_vibration_startle_rep_2,0.6332505,0.05,baseline
31,avg_latency_mean_speed_vibration_startle_rep_1,0.34662133,0.05,baseline
31,avg_latency_mean_speed_vibration_startle_rep_2,0.57325835,0.05,baseline
32,avg_latency_mean_speed_vibration_startle_rep_1,0.47993722,0.05,baseline
32,avg_latency_mean_speed_vibration_startle_rep_2,0.57325835,0.05,baseline
33,avg_latency_mean_speed_vibration_startle_rep_1,0.43994246,0.05,baseline
33,avg_latency_mean_speed_vibration_startle_rep_2,0.77323219,0.05,baseline
34,avg_latency_mean_speed_vibration_startle_rep_1,0.29996076,0.05,baseline
34,avg_latency_mean_speed_vibration_startle_rep_2,0.55326097,0.05,baseline
35,avg_latency_mean_speed_vibration_startle_rep_1,0.71324004,0.05,baseline
35,avg_latency_mean_speed_vibration_startle_rep_2,0.32662394,0.05,baseline
36,avg_latency_mean_speed_vibration_startle_rep_1,0.67324527,0.05,baseline
36,avg_latency_mean_speed_vibration_startle_rep_2,0.43327666,0.05,baseline
37,avg_latency_mean_speed_vibration_startle_rep_1,0.48660302,0.05,baseline
37,avg_latency_mean_speed_vibration_startle_rep_2,0.69990845,0.05,baseline
38,avg_latency_mean_speed_vibration_startle_rep_1,0.46660563,0.05,baseline
38,avg_latency_mean_speed_vibration_startle_rep_2,0.43327666,0.05,baseline
39,avg_latency_mean_speed_vibration_startle_rep_1,0.55326097,0.05,baseline
39,avg_latency_mean_speed_vibration_startle_rep_2,0.6332505,0.05,baseline
40,avg_latency_mean_speed_vibration_startle_rep_1,0.36661871,0.05,baseline
40,avg_latency_mean_speed_vibration_startle_rep_2,0.64658209,0.05,baseline
21,mean_speed_vibration_startle_all,0.0042986,0.05,baseline
22,mean_speed_vibration_startle_all,0.00198199,0.05,baseline
23,mean_speed_vibration_startle_all,0.00147814,0.05,baseline
24,mean_speed_vibration_startle_all,0.00477045,0.05,baseline
25,mean_speed_vibration_startle_all,0.00065161,0.05,baseline
26,mean_speed_vibration_startle_all,0.00069378,0.05,baseline
27,mean_speed_vibration_startle_all,0.00081384,0.05,baseline
28,mean_speed_vibration_startle_all,0.00071805,0.05,baseline
29,mean_speed_vibration_startle_all,0.00118731,0.05,baseline
30,mean_speed_vibration_startle_all,0.00478054,0.05,baseline
31,mean_speed_vibration_startle_all,0.00064641,0.05,baseline
32,mean_speed_vibration_startle_all,0.00104175,0.05,baseline
33,mean_speed_vibration_startle_all,0.0008028,0.05,baseline
34,mean_speed_vibration_startle_all,0.00082356,0.05,baseline
35,mean_speed_vibration_startle_all,0.00114698,0.05,baseline
36,mean_speed_vibration_startle_all,0.00116662,0.05,baseline
37,mean_speed_vibration_startle_all,0.0019038,0.05,baseline
38,mean_speed_vibration_startle_all,0.00344569,0.05,baseline
39,mean_speed_vibration_startle_all,0.00336161,0.05,baseline
40,mean_speed_vibration_startle_all,0.00308079,0.05,baseline
21,diff_mean_speed_vibration_startle_all,0.01419303,0.05,baseline
22,diff_mean_speed_vibration_startle_all,0.00211338,0.05,baseline
23,diff_mean_speed_vibration_startle_all,0.00117159,0.05,baseline
24,diff_mean_speed_vibration_startle_all,0.00781586,0.05,baseline
25,diff_mean_speed_vibration_startle_all,-0.00013574,0.05,baseline
26,diff_mean_speed_vibration_startle_all,-9.592e-05,0.05,baseline
27,diff_mean_speed_vibration_startle_all,0.00013205,0.05,baseline
28,diff_mean_speed_vibration_startle_all,1.218e-05,0.05,baseline
29,diff_mean_speed_vibration_startle_all,0.00027727,0.05,baseline
30,diff_mean_speed_vibration_startle_all,0.00730265,0.05,baseline
31,diff_mean_speed_vibration_startle_all,1.748e-05,0.05,baseline
32,diff_mean_speed_vibration_startle_all,0.00208461,0.05,baseline
33,diff_mean_speed_vibration_startle_all,-0.00013972,0.05,baseline
34,diff_mean_speed_vibration_startle_all,-0.00015857,0.05,baseline
35,diff_mean_speed_vibration_startle_all,0.00142352,0.05,baseline
36,diff_mean_speed_vibration_startle_all,0.00134073,0.05,baseline
37,diff_mean_speed_vibration_startle_all,0.00271989,0.05,baseline
38,diff_mean_speed_vibration_startle_all,-0.00075009,0.05,baseline
39,diff_mean_speed_vibration_startle_all,0.00360119,0.05,baseline
40,diff_mean_speed_vibration_startle_all,0.00749533,0.05,baseline
21,avg_latency_mean_speed_vibration_startle_all,0.74656902,0.05,baseline
22,avg_latency_mean_speed_vibration_startle_all,0.60325443,0.05,baseline
23,avg_latency_mean_speed_vibration_startle_all,0.60658733,0.05,baseline
24,avg_latency_mean_speed_vibration_startle_all,0.6365834,0.05,baseline
25,avg_latency_mean_speed_vibration_startle_all,0.40328058,0.05,baseline
26,avg_latency_mean_speed_vibration_startle_all,0.5165991,0.05,baseline
27,avg_latency_mean_speed_vibration_startle_all,0.53326358,0.05,baseline
28,avg_latency_mean_speed_vibration_startle_all,0.49326881,0.05,baseline
29,avg_latency_mean_speed_vibration_startle_all,0.61658602,0.05,baseline
30,avg_latency_mean_speed_vibration_startle_all,0.60658733,0.05,baseline
31,avg_latency_mean_speed_vibration_startle_all,0.45993984,0.05,baseline
32,avg_latency_mean_speed_vibration_startle_all,0.52659779,0.05,baseline
33,avg_latency_mean_speed_vibration_startle_all,0.60658733,0.05,baseline
34,avg_latency_mean_speed_vibration_startle_all,0.42661087,0.05,baseline
35,avg_latency_mean_speed_vibration_startle_all,0.51993199,0.05,baseline
36,avg_latency_mean_speed_vibration_startle_all,0.55326097,0.05,baseline
37,avg_latency_mean_speed_vibration_startle_all,0.59325574,0.05,baseline
38,avg_latency_mean_speed_vibration_startle_all,0.44994115,0.05,baseline
39,avg_latency_mean_speed_vibration_startle_all,0.59325574,0.05,baseline
40,avg_latency_mean_speed_vibration_startle_all,0.5066004,0.05,baseline
41,thigmotaxis_mean_distance_light_epoch_1,0.00570585,0.5,baseline
41,thigmotaxis_mean_distance_light_epoch_2,0.00631398,0.5,baseline
41,thigmotaxis_mean_distance_light_epoch_3,0.00686455,0.5,baseline
42,thigmotaxis_mean_distance_light_epoch_1,0.0048672,0.5,baseline
42,thigmotaxis_mean_distance_light_epoch_2,0.00491038,0.5,baseline
42,thigmotaxis_mean_distance_light_epoch_3,0.00571404,0.5,baseline
43,thigmotaxis_mean_distance_light_epoch_1,0.00477182,0.5,baseline
43,thigmotaxis_mean_distance_light_epoch_2,0.00390723,0.5,baseline
43,thigmotaxis_mean_distance_light_epoch_3,0.00308403,0.5,baseline
44,thigmotaxis_mean_distance_light_epoch_1,0.00713406,0.5,baseline
44,thigmotaxis_mean_distance_light_epoch_2,0.00736954,0.5,baseline
44,thigmotaxis_mean_distance_light_epoch_3,0.00716189,0.5,baseline
45,thigmotaxis_mean_distance_light_epoch_1,0.00582969,0.5,baseline
45,thigmotaxis_mean_distance_light_epoch_2,0.0047779,0.5,baseline
45,thigmotaxis_mean_distance_light_epoch_3,0.00616668,0.5,baseline
46,thigmotaxis_mean_distance_light_epoch_1,0.00671325,0.5,baseline
46,thigmotaxis_mean_distance_light_epoch_2,0.00770425,0.5,baseline
46,thigmotaxis_mean_distance_light_epoch_3,0.00773305,0.5,baseline
47,thigmotaxis_mean_distance_light_epoch_1,0.00552571,0.5,baseline
47,thigmotaxis_mean_distance_light_epoch_2,0.00374469,0.5,baseline
47,thigmotaxis_mean_distance_light_epoch_3,0.00393028,0.5,baseline
48,thigmotaxis_mean_distance_light_epoch_1,0.00336689,0.5,baseline
48,thigmotaxis_mean_distance_light_epoch_2,0.00171383,0.5,baseline
48,thigmotaxis_mean_distance_light_epoch_3,0.00148289,0.5,baseline
49,thigmotaxis_mean_distance_light_epoch_1,0.00582208,0.5,baseline
49,thigmotaxis_mean_distance_light_epoch_2,0.00713957,0.5,baseline
49,thigmotaxis_mean_distance_light_epoch_3,0.00544653,0.5,baseline
50,thigmotaxis_mean_distance_light_epoch_1,0.00350795,0.5,baseline
50,thigmotaxis_mean_distance_light_epoch_2,0.00707001,0.5,baseline
50,thigmotaxis_mean_distance_light_epoch_3,0.00543259,0.5,baseline
51,thigmotaxis_mean_distance_light_epoch_1,0.00278716,0.5,baseline
51,thigmotaxis_mean_distance_light_epoch_2,0.00430081,0.5,baseline
51,thigmotaxis_mean_distance_light_epoch_3,0.00598444,0.5,baseline
52,thigmotaxis_mean_distance_light_epoch_1,0.00619261,0.5,baseline
52,thigmotaxis_mean_distance_light_epoch_2,0.00660709,0.5,baseline
52,thigmotaxis_mean_distance_light_epoch_3,0.00699975,0.5,baseline
53,thigmotaxis_mean_distance_light_epoch_1,0.00681812,0.5,baseline
53,thigmotaxis_mean_distance_light_epoch_2,0.00710912,0.5,baseline
53,thigmotaxis_mean_distance_light_epoch_3,0.00735789,0.5,baseline
54,thigmotaxis_mean_distance_light_epoch_1,0.00691392,0.5,baseline
54,thigmotaxis_mean_distance_light_epoch_2,0.00539547,0.5,baseline
54,thigmotaxis_mean_distance_light_epoch_3,0.00481005,0.5,baseline
55,thigmotaxis_mean_distance_light_epoch_1,0.00697865,0.5,baseline
55,thigmotaxis_mean_distance_light_epoch_2,0.00662192,0.5,baseline
55,thigmotaxis_mean_distance_light_epoch_3,0.00352848,0.5,baseline
56,thigmotaxis_mean_distance_light_epoch_1,0.00362694,0.5,baseline
56,thigmotaxis_mean_distance_light_epoch_2,0.00542589,0.5,baseline
56,thigmotaxis_mean_distance_light_epoch_3,0.00273019,0.5,baseline
57,thigmotaxis_mean_distance_light_epoch_1,0.00372283,0.5,baseline
57,thigmotaxis_mean_distance_light_epoch_2,0.00701467,0.5,baseline
57,thigmotaxis_mean_distance_light_epoch_3,0.00618824,0.5,baseline
58,thigmotaxis_mean_distance_light_epoch_1,0.00697313,0.5,baseline
58,thigmotaxis_mean_distance_light_epoch_2,0.00457667,0.5,baseline
58,thigmotaxis_mean_distance_light_epoch_3,0.00600424,0.5,baseline
59,thigmotaxis_mean_distance_light_epoch_1,0.00577021,0.5,baseline
59,thigmotaxis_mean_distance_light_epoch_2,0.00670726,0.5,baseline
59,thigmotaxis_mean_distance_light_epoch_3,0.00567749,0.5,baseline
60,thigmotaxis_mean_distance_light_epoch_1,0.00615981,0.5,baseline
60,thigmotaxis_mean_distance_light_epoch_2,0.00616398,0.5,baseline
60,thigmotaxis_mean_distance_light_epoch_3,0.00682949,0.5,baseline
41,thigmotaxis_total_time_light_epoch_1,127.81661529,0.5,baseline
41,thigmotaxis_total_time_light_epoch_2,284.79608283,0.5,baseline
41,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
42,thigmotaxis_total_time_light_epoch_1,118.55116052,0.5,baseline
42,thigmotaxis_total_time_light_epoch_2,45.06077285,0.5,baseline
42,thigmotaxis_total_time_light_epoch_3,191.20832384,0.5,baseline
43,thigmotaxis_total_time_light_epoch_1,43.62762697,0.5,baseline
43,thigmotaxis_total_time_light_epoch_2,0.16664487,0.5,baseline
43,thigmotaxis_total_time_light_epoch_3,27.4297456,0.5,baseline
44,thigmotaxis_total_time_light_epoch_1,284.86274078,0.5,baseline
44,thigmotaxis_total_time_light_epoch_2,284.76275386,0.5,baseline
44,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
45,thigmotaxis_total_time_light_epoch_1,231.40306648,0.5,baseline
45,thigmotaxis_total_time_light_epoch_2,132.4160137,0.5,baseline
45,thigmotaxis_total_time_light_epoch_3,232.43626468,0.5,baseline
46,thigmotaxis_total_time_light_epoch_1,263.26556563,0.5,baseline
46,thigmotaxis_total_time_light_epoch_2,278.2969329,0.5,baseline
46,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
47,thigmotaxis_total_time_light_epoch_1,184.24256827,0.5,baseline
47,thigmotaxis_total_time_light_epoch_2,162.24544543,0.5,baseline
47,thigmotaxis_total_time_light_epoch_3,67.99110696,0.5,baseline
48,thigmotaxis_total_time_light_epoch_1,0.0,0.5,baseline
48,thigmotaxis_total_time_light_epoch_2,6.7991107,0.5,baseline
48,thigmotaxis_total_time_light_epoch_3,0.0,0.5,baseline
49,thigmotaxis_total_time_light_epoch_1,208.3060875,0.5,baseline
49,thigmotaxis_total_time_light_epoch_2,280.39665826,0.5,baseline
49,thigmotaxis_total_time_light_epoch_3,167.71139717,0.5,baseline
50,thigmotaxis_total_time_light_epoch_1,109.91895625,0.5,baseline
50,thigmotaxis_total_time_light_epoch_2,284.79608283,0.5,baseline
50,thigmotaxis_total_time_light_epoch_3,236.60238643,0.5,baseline
51,thigmotaxis_total_time_light_epoch_1,25.72996793,0.5,baseline
51,thigmotaxis_total_time_light_epoch_2,0.0,0.5,baseline
51,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
52,thigmotaxis_total_time_light_epoch_1,251.53376678,0.5,baseline
52,thigmotaxis_total_time_light_epoch_2,257.23302133,0.5,baseline
52,thigmotaxis_total_time_light_epoch_3,277.3970506,0.5,baseline
53,thigmotaxis_total_time_light_epoch_1,284.86274078,0.5,baseline
53,thigmotaxis_total_time_light_epoch_2,276.43051036,0.5,baseline
53,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
54,thigmotaxis_total_time_light_epoch_1,271.79778297,0.5,baseline
54,thigmotaxis_total_time_light_epoch_2,168.01135793,0.5,baseline
54,thigmotaxis_total_time_light_epoch_3,136.58213545,0.5,baseline
55,thigmotaxis_total_time_light_epoch_1,284.86274078,0.5,baseline
55,thigmotaxis_total_time_light_epoch_2,256.7664157,0.5,baseline
55,thigmotaxis_total_time_light_epoch_3,0.0,0.5,baseline
56,thigmotaxis_total_time_light_epoch_1,0.0,0.5,baseline
56,thigmotaxis_total_time_light_epoch_2,185.50906928,0.5,baseline
56,thigmotaxis_total_time_light_epoch_3,8.16559863,0.5,baseline
57,thigmotaxis_total_time_light_epoch_1,5.03267507,0.5,baseline
57,thigmotaxis_total_time_light_epoch_2,269.9646894,0.5,baseline
57,thigmotaxis_total_time_light_epoch_3,206.83961264,0.5,baseline
58,thigmotaxis_total_time_light_epoch_1,277.23040573,0.5,baseline
58,thigmotaxis_total_time_light_epoch_2,121.85072894,0.5,baseline
58,thigmotaxis_total_time_light_epoch_3,218.4380956,0.5,baseline
59,thigmotaxis_total_time_light_epoch_1,193.1747333,0.5,baseline
59,thigmotaxis_total_time_light_epoch_2,243.1681943,0.5,baseline
59,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
60,thigmotaxis_total_time_light_epoch_1,226.60369423,0.5,baseline
60,thigmotaxis_total_time_light_epoch_2,244.13473455,0.5,baseline
60,thigmotaxis_total_time_light_epoch_3,284.72942488,0.5,baseline
